RegionID,SizeRank,RegionName,RegionType,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022
394362,536,"Barre, VT",Msa,VT,113651,113810,114144,114860,115461,115953,116398,116898,117545,118173,119005,119690,120055,120647,121238,122045,122691,123350,124406,125287,126296,127118,128177,129154,129832,130514,131263,132171,132901,133639,134456,135270,136093,136911,137800,138527,139072,139784,140553,141422,142231,143198,144365,,,,153252,154081,154271,155867,157429,159259,161948,165039,166152,165453,164490,165667,167345,169101,170711,172194,173571,175023,175366,175028,174975,176617,178921,181567,183189,184687,185767,187185,188762,189820,191189,192820,194908,197020,198555,199599,201162,203234,205421,206944,207702,208324,209561,211309,212639,213176,213438,213916,214746,215904,217114,217272,216736,216070,215806,215386,214911,214467,214567,214442,214470,213972,213068,211992,210803,210252,209452,208687,207923,207465,207183,206761,206536,206303,206151,205954,205823,205886,205969,206265,206624,206467,205925,205391,205515,205778,205724,205394,205130,205096,205039,204972,205073,205131,205273,205037,204942,204633,204463,204295,204278,204423,204699,205050,205414,205816,206205,206240,205977,205657,205609,205702,205724,205609,205441,205337,205170,205103,204967,204818,204590,204389,204442,204359,204395,204468,204640,204859,204953,205096,205343,205773,206174,206303,206668,207069,207852,208338,208696,208755,208777,208963,208979,209002,209014,208907,209068,209728,210945,211838,212256,212600,213061,213536,213817,214031,214190,214572,213843,212715,211849,212210,,217229,218939,220911,223879,227944,230515,232464,233898,234785,234896,234848,236272,231802,229893,226404,229060,228926,227410,225469,224741,225190,225836,225261,227899,230992,234097,234261,234233,233247,232416,230958,230157,228579,227065,228809,231398,234654,235342,236673,237993,240386,245664,251773,257844,260836,263966,269018,276811,281349,284140,285196,290235,294046,297643,300979,307007,313414,320409
394750,537,"Kinston, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83751,83865,84025,84355,84730,85020,85307,85487,85686,85796,85881,85900,85869,85903,85944,86060,86180,86243,86223,86079,85966,85796,85674,85472,85287,84961,84623,84240,83987,83718,83458,83085,82710,82271,81799,81304,80794,80315,79876,79469,79109,78876,78785,78804,78715,78650,78915,79186,79383,79183,78927,78592,78146,77812,77509,77196,76970,76809,76719,76591,76453,76425,76318,76197,76044,76000,75943,75888,75801,75774,75700,75647,75584,75595,75614,75774,75978,76187,76250,76264,76219,76237,76224,76235,76205,76260,76351,76474,76633,76820,77006,77209,77395,77596,77720,77817,78006,78221,78460,78631,78802,79049,79294,79544,79704,79810,79860,79938,80082,80266,80490,80691,80946,81200,81539,81905,82291,82583,82735,82799,82883,83092,83309,83544,83676,83848,84016,84214,84441,84642,84904,85108,85361,85624,85980,86373,86856,87313,87699,88170,88568,88950,89039,89166,89318,89521,89835,90177,90586,90842,91066,91239,91464,91700,91991,92222,92479,92638,92677,92504,92391,92678,93145,93614,93854,93964,94166,94260,94518,94816,95485,96140,,99755,101865,103131,104313,105581,106803,107888,108897,109651,110234,112796,115636,119093,120540
395131,538,"Sterling, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90074,89849,89755,89308,88823,88178,87590,86909,86246,85759,85511,85358,85136,84939,84940,85042,85149,85196,85307,85374,85283,84908,84580,84207,83885,83556,83309,83250,83141,83108,83064,83096,82995,82805,82564,82357,82186,82039,82090,82168,82376,82651,82930,83107,83088,83108,83113,83157,83158,83212,83334,83483,83571,83554,83616,83981,84433,84831,84988,85138,85338,85591,85892,86167,86496,86750,87033,87157,87297,87529,87925,88387,88763,89051,89255,89524,89856,90157,90461,90640,90890,91096,91320,91530,91832,92221,92653,93032,93325,93571,93810,94094,94357,94535,94688,94841,95072,95291,95543,95821,96137,96373,96581,96707,96994,97289,97660,98009,98303,98583,98772,98899,98931,98914,98958,99041,99207,99440,99703,99989,100252,100593,100949,101264,101550,101804,102133,102401,102728,102738,102567,102342,102403,102713,103057,103338,103172,102916,102679,102523,102367,102214,102668,103124,104364,105499,106799,107536,108321,109167,110017,110727,111340,111658,112014,112975,114064,115406,116088
394956,539,"Palestine, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84270,84340,84248,83893,83441,83137,82897,82703,82528,82382,82354,82267,82426,82645,82915,82825,82641,82297,82278,82053,81906,81695,81475,81298,81174,81124,81078,80911,80801,80839,80939,81020,80979,80994,81130,81250,81385,81568,81759,81845,81668,81671,81677,81982,82273,82800,83311,83691,84046,84450,84952,85317,85512,85696,85937,85948,86082,86351,86981,87441,87944,88482,89115,89737,90207,90693,90980,91435,91813,92361,93008,93621,94267,94688,95232,95640,96146,96642,97042,97453,97428,97521,97559,97943,98340,98819,99394,99996,100449,100869,100903,100902,100910,101430,102023,102612,103056,103443,103702,103907,104172,104411,104448,104491,104593,105028,105351,105778,106101,106476,106788,107089,107300,107398,107600,107930,108351,108723,109063,109424,109240,109166,109027,109389,109623,109967,110383,110961,111338,111627,111594,111445,111293,111282,111337,111387,111439,111444,111553,111783,112571,113301,,117643,120271,121535,122530,123403,124525,125659,127238,128619,129943,133090,136146,139772,140941
394540,540,"Dublin, GA",Msa,GA,67034,67197,67281,67593,67900,68254,68536,68786,69018,69258,69657,70101,70631,70999,71258,71481,71742,72104,72421,72659,72906,73107,73267,73383,73414,73598,73774,74044,74237,74531,74852,75135,75363,75467,75537,75622,75785,75948,76106,76324,76486,76623,76675,76943,77153,77396,77588,77852,78115,78352,78613,78861,79213,79537,79906,80196,80436,80682,80915,81225,81515,81866,82253,82735,83238,83716,84099,84391,84685,85038,85348,85672,85979,86478,86961,87412,87617,87904,88066,88408,88611,89004,89225,89463,89654,90011,90307,90549,90600,90695,90615,90661,90543,90571,90509,90561,90593,90689,90710,90644,90297,90018,89640,89277,88754,87968,87411,86913,86864,86689,86292,85655,84919,84224,83590,82849,82217,81580,81282,80978,80125,79183,78342,78230,78108,78080,77914,77718,77288,76897,76257,75654,75032,74743,74550,74041,73466,72846,72524,72134,71746,71410,71385,71309,71279,71117,71053,71091,71037,71003,70971,71020,71210,71362,71610,71816,72147,72501,72899,73316,73697,74157,74547,74962,75345,75719,76008,76335,76727,77198,77666,78158,78639,79065,79379,79715,80085,80483,80827,81206,81543,81885,82184,82683,83253,83819,84292,84663,85139,85510,85902,86141,86424,86737,87258,87775,88384,88801,89289,89736,90151,90531,90895,91297,91745,92114,92561,93020,93550,93945,94337,94809,95464,96219,96898,97498,98179,98915,99606,100181,100836,101486,102023,102397,102723,103058,103403,103935,104473,105144,105745,106156,106567,106987,107637,108149,108615,108982,108730,108389,108020,108444,108911,109426,109772,110089,110403,110489,110580,110667,111545,112475,114484,116011,117766,118792,120021,121374,122686,123598,124252,124750,125400,128243,130990,134941,136587
395189,541,"Vicksburg, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109722,109687,109575,109446,109386,109492,109552,109550,109539,109560,109503,109413,109295,109267,109220,109172,109153,109164,109248,109379,109457,109518,109561,109602,109604,109599,109835,110251,110571,110749,110777,110935,111381,111871,112393,112778,113315,113775,114124,114439,114813,115236,115657,116056,116277,116374,116446,116611,116788,116976,117103,117184,117427,117691,118080,118339,118670,118921,119158,119436,119699,120066,120088,120232,120233,120450,120534,120712,120947,121218,121669,122079,122559,122926,122939,123851,124762,,126706,127051,127334,127699,127983,127707,127407,127492,128184,128715,129091,129499,129946,130153,130378,130675,131374,131823,132280,131577,131123,130519,130794,130966,131228,130744,130291,129481,129070,129994,132102,135206,137102,138154,138921,139710,140685,141408,142034,142771,143570,146369,148883,151886,152959
394989,542,"Point Pleasant, WV",Msa,WV,59447,59513,59538,59574,59643,59851,59955,60038,60062,60215,60511,60809,61221,61504,61648,61895,62088,62396,62617,62792,63023,63186,63354,63438,63452,63628,63869,64109,64370,64542,64919,65117,65372,65551,65673,65769,65823,66033,66282,66515,66813,67058,67261,67420,67630,67906,68137,68338,68501,68714,69063,69507,70059,70374,70662,70818,71110,71395,71655,71956,,,74677,,72853,73061,73454,73615,73867,74009,74360,74618,74774,74705,74654,74626,74818,74935,75019,75089,75288,75583,75671,75619,75403,75319,75352,75428,75417,75206,75086,75133,75277,75413,75432,75508,75480,75611,75793,76081,76128,75979,75942,76001,76067,75916,75782,75721,75609,75532,75410,75384,75159,74876,74528,74175,73929,73669,73526,73377,73163,72989,72869,72955,73027,73028,72902,72765,72613,72490,72325,72102,71656,71208,70812,70612,70462,70458,70508,70663,70722,70788,70693,70554,70858,71209,71534,71449,71402,71500,71541,71507,71506,71596,71727,71795,71818,71929,72153,72497,72688,72699,72629,72744,72975,73226,73420,73662,73954,74270,74577,74849,75096,75294,75520,75744,76069,76356,76676,76898,77188,77466,77803,78071,78411,78666,78977,79246,79600,79766,79828,79836,80085,80468,80869,81160,81393,81668,81997,82421,82778,83070,83234,83439,83528,83596,83655,83868,84143,84375,84625,84827,85068,85297,85635,85978,86459,86919,87356,87635,88205,88781,89352,89627,89962,90364,90652,90914,91004,91233,91518,91934,92339,92709,93134,93592,94054,94472,94473,94492,94535,94774,94966,95064,95260,95583,96020,96260,96427,96648,,99008,,101937,103089,103902,104698,105569,106245,106924,107607,108351,108974,111086,113114,115241,115757
395063,543,"Sanford, NC",Msa,NC,103520,103794,103930,104270,104573,105092,105669,106220,106628,106954,107566,108278,109125,109518,109839,110030,110316,110573,110838,111216,111535,111891,112035,112124,112187,112340,112526,112650,112843,113001,113309,113491,113711,113899,114199,114490,114669,114837,115019,115255,115391,115411,115412,115596,115946,116360,116747,117133,117465,117786,118227,118669,119066,119279,119566,119906,120455,121081,121729,122384,,,,,129247,128796,129084,129347,129568,129627,129881,130271,130613,131268,131733,132088,132425,133158,133940,134037,134048,133959,134333,134322,134675,135123,135810,136911,137861,138252,137767,137446,137469,137554,137640,137062,136912,136655,137111,137186,137084,136738,136403,136095,135836,135631,135383,135178,134779,134453,134056,133681,133094,132401,131604,130879,130057,129314,128620,128060,127460,126974,126584,126432,126214,126094,125344,124607,123818,123580,123198,122714,121946,121300,120675,120243,119921,119635,119779,119887,120058,119767,119396,118964,118532,118230,117939,117903,117854,117838,117834,117855,117873,117940,117957,118069,118001,117922,117821,117893,117989,118079,118169,118389,118571,118777,118917,119197,119320,119430,119430,119528,119636,119830,120176,120591,120990,121375,121681,122072,122295,122569,122784,123064,123305,123580,123895,124243,124576,124911,125195,125536,125922,126410,126937,127448,127982,128364,128755,129048,129420,129829,130274,130727,131217,131745,132277,132835,133406,133889,134382,134852,135460,135932,136560,137230,137977,138765,139551,140450,141091,141745,142055,142588,143099,143919,144604,145259,145889,146551,147237,147897,148543,149125,149674,150285,150930,,,,149630,150323,151062,151826,152460,153019,153604,153362,153341,153516,154916,156240,159126,162158,165572,167710,172659,177986,182751,187097,185165,183486,178903,183430,192472,200795,206946
394591,544,"Fergus Falls, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164803,164645,164756,164946,165295,165521,165734,166178,166734,167331,168055,168743,169705,170446,171411,172321,173057,173787,174301,174996,175555,176196,176880,177628,178422,179175,179963,180715,181402,181888,182241,182636,183160,183682,184302,184916,185824,186616,187566,188613,189659,190592,190975,191479,191949,192613,193558,194388,195578,196418,197569,198487,199460,200120,200625,201290,202153,203341,204535,205857,207227,208438,209718,211042,212249,213129,213700,214303,215198,216186,217472,218995,220964,222967,224638,225859,226628,227113,227500,228092,228802,229727,230800,231929,232903,233999,235205,236368,237227,237688,238373,239106,240238,241192,241573,241865,242091,242061,241881,241789,242419,243067,243632,243747,244190,244552,246942,249473,253595,257239,261166,263995,266995,270171,273799,277215,280370,282918,284646,288890,292721,295135,294520
395157,545,"Tiffin, OH",Msa,OH,77598,77795,77810,78064,78304,78673,79075,79445,79935,80316,80837,81319,81805,82117,82297,82526,82821,83191,83483,83735,83941,84188,84415,84642,84761,84917,85073,85314,85562,85820,86069,86202,86321,86480,86667,86842,86963,87167,87407,87700,87920,88101,88247,88526,88859,89228,89404,89571,89686,89917,90115,90380,90672,91036,91347,91608,91838,92121,92439,92796,,94042,94408,94404,94529,94802,95020,95138,95208,95277,95349,95382,95328,95311,95272,95216,95133,95016,94904,94890,94969,95173,95281,95349,95286,95226,95124,95027,94817,94544,94146,94003,93878,93864,93845,93926,94036,94091,94195,94161,94009,93679,93432,93100,92763,92333,92052,91824,91626,91424,91223,90993,90695,90287,89942,89480,89071,88716,88433,88166,87876,87834,87896,88007,88019,87958,87870,87758,87646,87456,87182,86812,86424,86081,85795,85586,85378,85289,85218,85184,85061,84958,84809,84700,84711,84777,84879,84909,84899,84846,84797,84773,84745,84709,84705,84747,84734,84748,84807,84915,84991,85068,85149,85231,85291,85359,85450,85616,85829,86068,86254,86475,86785,87100,87434,87691,87990,88209,88441,88639,88835,89001,89265,89579,89918,90219,90449,90701,90904,91178,91410,91655,91874,92158,92434,92733,92978,93260,93553,93757,94046,94301,94679,95043,95589,96194,96763,97223,97616,97898,98187,98520,98975,99407,99850,100318,100736,101109,101451,101942,102553,103122,103634,103983,104377,104663,105080,105554,106100,106639,107132,107667,108170,108673,109260,109822,110364,110894,111062,111179,111142,111124,111047,111003,111577,112231,112876,112927,112970,113129,,115866,,119904,121785,123189,124608,126081,127294,128634,129959,131019,131759,133784,135934,137747,138097
394582,546,"Fairmont, WV",Msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70163,70475,70850,71688,72524,72898,73357,74009,74894,75531,76072,76923,77736,78244,78599,79048,79804,80564,80991,80918,80479,80178,80352,80838,81146,81217,81200,81668,82198,82694,82792,82926,82959,83176,83401,83869,84071,84238,84250,84679,85135,85588,85772,85797,85729,85572,85376,86389,87625,88932,88801,88235,87908,87636,87459,87357,87186,87150,86771,86607,86518,86349,86013,85542,85262,85183,85143,84823,84488,84296,84351,84482,84547,84725,84667,84522,84189,84064,84069,83886,83717,83684,83944,84263,84350,84138,83697,83386,83227,83485,83548,83771,83824,84013,84130,84317,84554,84553,84601,84533,84760,84952,84960,84876,84867,85094,85337,85453,85469,85423,85480,85790,86213,86490,86549,86659,86696,86831,87015,87323,87480,87446,87621,87971,88546,89093,89460,89707,89840,90231,90579,90761,90847,91025,91549,91772,91836,91680,91810,92032,92335,92661,93006,93174,93268,93436,93774,94347,94753,95106,95395,95699,95979,96129,96301,96510,96722,97214,97825,98550,99163,99767,100473,101268,101975,102462,102664,102690,102620,102709,102999,103445,103926,104405,104905,105374,105861,106328,106763,107053,107307,107778,108335,109125,109544,109883,110095,110382,110163,109935,109800,110080,110284,110413,110651,111247,112377,113626,114947,115977,117087,117959,118762,119341,119798,120302,120859,121497,122071,124660,127196,130127,131228
394509,547,"Crossville, TN",Msa,TN,101552,102105,102498,103153,103470,103854,104227,104692,105070,105450,105999,106322,107233,107793,108545,108644,108712,108655,107974,107350,107042,107594,107918,107890,107766,108012,108255,108513,108394,108237,107915,107959,108096,108173,108350,108647,108857,109076,109141,109360,109786,110243,111093,111915,113062,113929,114532,114954,115594,116256,116793,117098,117212,117535,117863,118221,118341,118787,119440,120171,120732,121411,122263,123470,124665,125894,126951,128086,129705,131005,132337,134010,135974,138448,140104,141715,142346,143356,144957,147039,149246,151115,152167,152405,152164,152755,153546,154745,155703,156524,156769,157340,157828,158680,159153,159155,159554,159641,160426,160334,161934,163062,164546,163500,,,,139768,139255,138374,137651,136981,136733,135846,135300,135526,136748,138335,139236,139589,139618,139259,139871,140321,140342,140110,139713,139778,139467,138618,137557,136630,136121,135778,135205,134823,133965,133764,132915,132036,130078,129081,128337,128557,128135,127292,126515,126522,127478,127330,127735,127664,128331,126267,125713,125733,127912,128338,127978,126920,126103,127079,127735,128674,128840,131912,134872,137063,136834,136670,136922,137806,138535,138566,138241,137726,136813,134659,131884,129752,130688,133829,136675,137323,137234,137392,137671,138227,139232,140480,141136,141458,141154,140730,140269,140908,141002,141429,141159,141561,141849,142373,143118,143938,144037,144515,144497,144772,144826,145340,146250,146481,147073,147767,148940,150107,150463,151004,151217,152182,153115,153983,155084,156266,157183,158170,159372,160412,161028,161629,162803,163960,164732,165614,166547,167656,168875,170149,170893,171292,171731,172544,173551,174284,174833,175165,175688,176864,178520,181460,,190131,192903,194229,196864,201602,207024,212067,217233,223572,230120,236822,242600,249723,257427,265340,269678
394977,548,"Picayune, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127636,127685,127606,127434,127253,126914,126694,126558,126864,127185,127316,126945,126465,126049,125831,125340,125080,124658,124414,124155,123942,124094,124095,124339,124264,124196,124310,124830,125531,126055,126501,126836,127166,127331,127542,127994,128122,128290,128230,128539,128659,128898,129160,129382,129629,129750,130137,130494,130840,131052,131171,131335,131434,131746,132223,132658,132413,131947,131170,130817,130593,130950,131109,131474,131629,132060,132344,132501,132909,133309,133875,134218,134508,134806,135117,135768,136404,137151,137684,138204,138543,138660,138905,139049,139342,139517,139841,140057,140198,140482,140985,141422,141617,141589,141691,141889,141954,141823,141728,141910,142286,142715,143209,143700,144393,145253,146111,147258,149129,151215,153121,154217,155243,156130,157179,158384,159840,161060,162017,164736,167513,171129,172863
394634,549,"Gloversville, NY",Msa,NY,53015,53258,53428,53861,54148,54484,54784,54970,55149,55205,55581,55916,56394,56786,57225,57573,57952,58359,58852,59257,59582,59843,60195,60592,61130,61693,62266,62838,63322,63844,64288,64799,65297,65786,66268,66799,67391,67934,68400,68795,68995,69123,69199,69912,70879,72068,72626,73037,73408,74095,74796,75363,76205,77285,78499,79323,79755,80144,80724,81385,82127,82772,83619,84209,84608,84706,84844,85332,85890,86495,87063,87645,88288,88758,89274,89331,89272,89349,89859,90705,91528,92352,92765,93266,93841,94614,95133,95632,95811,96103,96178,96522,96892,97638,98661,99445,100043,100072,100051,99654,99317,99014,98593,98241,97777,97352,96882,96519,96295,96059,95696,95379,95053,94642,94122,93612,93158,92746,92376,92171,92054,91991,91980,92122,92335,92576,92678,92740,92773,92651,92478,92143,91925,91542,91237,91018,91120,91116,91162,91001,90929,90841,90888,90918,90847,90729,90669,90702,90768,90960,91148,91280,91279,91228,91236,91301,91402,91473,91636,91913,92265,92536,92741,92835,92799,92692,92579,92634,92796,93049,93321,93763,94218,94727,95097,95495,95761,95990,96178,96473,96749,97076,97400,97820,98296,98717,99122,99497,99909,100261,100452,100664,100865,101212,101567,101967,102358,102781,103223,103622,104062,104461,104969,105395,105786,106163,106539,107120,107627,108125,108627,109148,109755,109930,110166,110435,110971,111450,111867,112268,112742,113132,113539,113849,114235,114659,115084,115450,115791,116145,116530,116686,116864,117031,117318,117681,118124,118691,119389,120024,120346,120114,119845,119844,120149,120506,120794,120832,121352,122224,123809,125450,127339,129796,133519,137240,140349,141478,143878,145893,148584,150354,153428,156788,159913,162093,163904
753920,550,"Sonora, CA",Msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307755,309722,313342,320675,332906,344050,357452,367305,376013,381598,383257,387136,391840,401449,409348
394621,551,"Gaffney, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73087,73063,73077,72977,72915,72761,71360,69543,68366,68535,69201,69153,69135,69243,69263,68640,67721,67079,67047,66967,66696,66398,66046,65625,65311,64949,64650,64318,64293,64147,64060,63681,63214,62684,62461,62633,62677,62642,62673,62777,62953,62831,62819,62745,62773,62708,62844,63054,63346,63390,63375,63320,63423,63590,63661,63585,63530,63600,63798,64033,64090,64159,64240,64539,64913,65385,65811,66032,66072,66177,66519,67001,67473,67761,68042,68300,68769,69178,69680,69909,70127,70179,70292,70554,70890,70872,70733,70749,71463,72207,72818,73042,73281,73458,73718,74115,74611,75215,75861,76607,77277,77876,78462,79025,79436,79828,80365,81141,81957,82717,83251,83620,83900,84265,84674,85105,85466,85815,86227,86607,86809,87185,87745,,86537,85734,86216,86775,87289,87529,88138,88693,89334,89914,90555,91251,91867,92410,92937,93036,93152,92635,93239,93803,96060,97728,99641,100866,102008,103099,104251,104336,104332,104304,105105,107372,109191,111279,111970
394444,552,"Carson City, NV",Msa,NV,143244,143693,143888,144470,144926,145503,146027,146676,147461,148309,149279,150230,151326,152148,152807,153317,154029,154950,156018,156927,157833,158603,159348,160030,160737,161735,162690,163731,164758,165921,167196,168023,168881,169662,170913,172079,173266,174534,175819,177114,178527,180142,181991,183933,186287,189151,192159,195466,198545,202883,207692,213480,219850,227156,235981,243674,251400,257044,262800,267019,271937,276534,281549,286174,290239,293890,297474,301817,306422,310758,313685,316119,318231,319634,320308,320151,320711,321154,321627,321465,321194,320408,319709,318854,318128,316330,314054,311126,308272,304993,301483,298881,296296,293657,288408,282670,276289,270879,265398,259108,253013,247216,241905,236234,230246,224616,219982,216170,212987,210226,206969,203652,199986,196652,193277,190174,187139,184388,181796,179568,177621,175862,174444,173286,172201,171229,170178,169085,167177,165130,162995,161152,159183,157339,155322,153276,151382,149933,148848,147938,147275,146901,146629,146293,146022,146060,146422,147002,147523,148221,149110,150314,151694,153242,154924,156888,159075,161696,164483,167468,170366,173433,176502,179264,181965,184200,186696,188847,190981,193002,194974,197046,198908,200482,201876,203197,204523,205901,207319,208803,210382,212054,213977,216028,218054,220040,221931,223630,225171,226631,228213,229606,230956,232178,233862,235813,237848,239546,241110,242824,244746,246784,248702,250465,252122,253970,256148,258540,261054,263556,266222,268946,271925,275034,278395,281849,285944,289996,294019,297835,301642,304924,307110,309055,310978,312714,314326,315930,317552,318822,319981,321353,322718,324069,325372,327901,329180,330461,331127,331478,333835,337732,341468,342286,341312,340295,340793,341295,346070,350545,358021,362617,369528,376120,383248,391278,402539,416051,429399,437468,448689,459338,470735,479808,486474,492648,498945
